cardId,name,cardSet,type,rarity,text,playerClass,locale,mechanics,faction,health,collectible,img,imgGold,attack,race,cost,flavor,artist,howToGet,howToGetGold,durability,elite
CRED_60,Michael Altuna,Credits,Minion,Legendary,<b>Battlecry:</b> Transform \nall enemy minions \ninto 1/1 Fish.,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_60.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_60_premium.gif,2,,3,,,,,,True
CRED_76,Nicholas Kinney,Credits,Minion,Legendary,<i>I can't believe it's \nnot golden!</i>,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_76.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_76_premium.gif,3,,3,,,,,,True
CRED_85,Pat Nagle,Credits,Minion,Legendary,"<i>For the last time, yes! \nI love fishing!</i>",Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_85.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_85_premium.gif,2,,3,,,,,,True
CRED_81,Sojin Hwang,Credits,Minion,Legendary,"<i>Ooooo, more pieces for \n my collection!</i>",Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_81.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_81_premium.gif,6,,3,,,,,,True
CRED_19,Beomki Hong,Credits,Minion,Legendary,<b>Taunt.</b> Friendly minions can’t be <b>Frozen.</b>,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_19.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_19_premium.gif,6,,4,,,,,,True
CRED_23,Christopher Yim,Credits,Minion,Legendary,"<b>Battlecry:</b> Your emotes are now spoken in ""Radio Voice.""",Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_23.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_23_premium.gif,6,,4,,,,,,True
CRED_25,Elizabeth Cho,Credits,Minion,Legendary,<b>Battlecry:</b> Add Echo of Medivh and Echoing Ooze to your hand. ,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_25.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_25_premium.gif,2,,4,,,,,,True
CRED_54,Hadidjah Chamberlin,Credits,Minion,Legendary,"<b>Stealth</b>.  At the beginning of each turn, create a random effect.  It doesn't actually do anything.",Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_54.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_54_premium.gif,1,,4,,,,,,True
CRED_28,He-Rim Woo,Credits,Minion,Legendary,<b>Choose One</b> - Punch an arm; Offer a treat; or Give a big hug.,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_28.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_28_premium.gif,4,,4,,,,,,True
CRED_11,Jay Baxter,Credits,Minion,Legendary,<b>Battlecry:</b> Summon FIVE random Inventions.,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_11.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_11_premium.gif,1,,4,,,,,,True
CRED_31,Jeremy Cranford,Credits,Minion,Legendary,"When the game starts, this card climbs to the top of the deck.",Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_31.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_31_premium.gif,5,,4,,,,,,True
CRED_35,Max McCall,Credits,Minion,Legendary,Your emotes have no cooldown and can't be squelched.,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_35.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_35_premium.gif,9,,4,,,,,,True
CRED_37,Ricardo Robaina,Credits,Minion,Legendary,<b>Battlecry:</b> Summon three 1/1 Chinchillas.,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_37.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_37_premium.gif,3,,4,,,,,,True
CRED_38,Robin Fredericksen,Credits,Minion,Legendary,"<b>Battlecry:</b> If you have no other Erics on the battlefield, rename this card to ""Eric"".",Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_38.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_38_premium.gif,4,,4,,,,,,True
CRED_40,Ryan Masterson,Credits,Minion,Legendary,"<b>Battlecry:</b> Cast copies of Backstab, Cold Blood, and Eviscerate. <i>(targets chosen randomly).</i>",Rogue,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_40.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_40_premium.gif,7,,4,,,,,,True
CRED_42,Tim Erskine,Credits,Minion,Legendary,"Whenever this minion destroys another minion, draw a card.",Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_42.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_42_premium.gif,3,,4,,,,,,True
CRED_44,Walter Kong,Credits,Minion,Legendary,<b>Battlecry:</b> Deal 1 damage to each of 2 strategic targets.,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_44.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_44_premium.gif,3,,4,,,,,,True
CRED_29,Jason MacAllister,Credits,Minion,Legendary,<i>He's a real stand-up guy.</i>,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_29.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_29_premium.gif,6,,5,,,,,,True
CRED_43,Jon Bankard,Credits,Minion,Legendary,50% chance to be 100% right.,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_43.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_43_premium.gif,5,,5,,,,,,True
CRED_77,Lorenzo Minaca,Credits,Minion,Legendary,"<b>Inspire</b>: Gain <b>Barbarism</b>, then swap this minion's Attack and Health.",Neutral,enUS, ,,9,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_77.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_77_premium.gif,3,,5,,,,,,True
CRED_62,Martin Brochu,Credits,Minion,Legendary,<b>Battlecry:</b> The AI \n controls your next turn.,Neutral,enUS, ,,8,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_62.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_62_premium.gif,8,,5,,,,,,True
CRED_67,Michael Skacal,Credits,Minion,Legendary,<b>Battlecry:</b> Destroy \n your weekend. Restore \nall services to Hearthstone.,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_67.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_67_premium.gif,5,,5,,,,,,True
CRED_86,Neal Kochhar,Credits,Minion,Legendary,<b>Battlecry:</b> Help others find your <b>Fireside Gathering</b> <i>(wherever it is).</i>,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_86.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_86_premium.gif,5,,5,,,,,,True
CRED_41,Seyil Yoon,Credits,Minion,Legendary,<b>Battlecry:</b> Add 3 Sprints and a Marathon to your hand.,Neutral,enUS, ,,9,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_41.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_41_premium.gif,2,,5,,,,,,True
CRED_72,Steve Shimizu,Credits,Minion,Legendary,<b>Battlecry:</b> Send an email to all friendly minions.,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_72.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_72_premium.gif,5,,5,,,,,,True
CRED_87,Terri Wellman,Credits,Minion,Legendary,Adjacent minions \nare <b>Immune</b> to fire spells. <i>This is fine.</i>,Neutral,enUS, ,,7,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_87.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_87_premium.gif,5,,5,,,,,,True
CRED_14,Yong Woo,Credits,Minion,Legendary,Your other minions have +3 Attack and <b>Charge</b>.,Neutral,enUS, ,,2,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_14.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_14_premium.gif,3,,5,,,,,,True
CRED_84,Alex Tsang,Credits,Minion,Legendary,Your Schedule is <b>Immune</b> to feature creep.,Neutral,enUS, ,,14,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_84.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_84_premium.gif,1,,6,,,,,,True
CRED_09,Ben Thompson,Credits,Minion,Legendary,<b>Battlecry:</b> Draw some cards. With a pen.,Neutral,enUS, ,,7,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_09.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_09_premium.gif,4,,6,,,,,,True
CRED_59,Brad Crusco,Credits,Minion,Legendary,<b>Battlecry:</b> <b>Discover</b> \na Bagel.,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_59.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_59_premium.gif,4,,6,,,,,,True
CRED_48,Christian Scharling,Credits,Minion,Legendary,<b>Battlecry:</b> Rearrange \n your minions to be \n more effective.,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_48.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_48_premium.gif,6,Demon,6,,,,,,True
CRED_73,David Pendergrast,Credits,Minion,Legendary,"<b>Battlecry:</b> If you're holding a Cookie, destroy all bugs.",Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_73.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_73_premium.gif,4,,6,,,,,,True
CRED_02,Eric Dodds,Credits,Minion,Legendary,<b>Battlecry:</b> Summon a 2/2 Pirate and destroy all Ninjas.,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_02.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_02_premium.gif,5,,6,,,,,,True
CRED_63,Evan Polekoff,Credits,Minion,Legendary,<b>Battlecry:</b> Create a custom spell… in under 48 hours.,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_63.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_63_premium.gif,4,,6,,,,,,True
CRED_01,Jason Chayes,Credits,Minion,Legendary,<b>Enrage:</b> Just kidding! He never Enrages.,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_01.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_01_premium.gif,7,,6,,,,,,True
CRED_33,Jomaro Kindred,Credits,Minion,Legendary,<b>Battlecry:</b> TAKE any cards from your opponent's hand that they don't want.,Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_33.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_33_premium.gif,7,,6,,,,,,True
CRED_45,Jonas Laster,Credits,Minion,Legendary,"Whenever a <b>Silenced</b> minion dies, gain +1/+1.",Neutral,enUS, ,,6,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_45.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_45_premium.gif,6,,6,,,,,,True
CRED_49,Kris Zierhut,Credits,Minion,Legendary,<b>Stealth</b>.\n<b>Deathrattle</b>: Those \nare… my… boots…,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_49.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_49_premium.gif,7,,6,,,,,,True
CRED_78,Matthew Grubb,Credits,Minion,Legendary,<b>Battlecry:</b> Fill both \n sides of the board with Carrion Grubs.,Neutral,enUS, ,,3,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_78.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_78_premium.gif,3,,6,,,,,,True
CRED_36,Mike Donais,Credits,Minion,Legendary,"<b>Battlecry:</b> Replace all minions in the battlefield, in both hands, and in both decks with random minions.",Neutral,enUS, ,,8,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_36.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_36_premium.gif,4,,6,,,,,,True
CRED_53,Camille Sanford,Credits,Minion,Legendary,<b>Battlecry:</b> Give all \nDevs in your hand and deck +1 Swag.,Neutral,enUS, ,,14,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_53.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_53_premium.gif,2,,7,,,,,,True
CRED_24,Dean Ayala,Credits,Minion,Legendary,You can't lose stars while this is in your deck.,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_24.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_24_premium.gif,7,,7,,,,,,True
CRED_74,Drew Korfe,Credits,Minion,Legendary,<b>Battlecry:</b>  Summon two 1/1 wolves.,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_74.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_74_premium.gif,5,,7,,,,,,True
CRED_16,Hamilton Chu,Credits,Minion,Legendary,<i>Was successfully NOT part of the problem! ...most of the time.</i>,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_16.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_16_premium.gif,9,,7,,,,,,True
CRED_30,JC Park,Credits,Minion,Legendary,<b>Battlecry:</b> Add a new platform for Hearthstone.,Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_30.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_30_premium.gif,2,,7,,,,,,True
CRED_65,Matt Place,Credits,Minion,Legendary,"<i>Wait, wait! I’m having one of those things… it’s like a headache with pictures… oh right, AN IDEA!</i>",Neutral,enUS, ,,7,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_65.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_65_premium.gif,7,,7,,,,,,True
CRED_57,Matt Wyble,Credits,Minion,Legendary,<b>Battlecry:</b> Summon a \n Fluffy White Beast. ,Neutral,enUS, ,,5,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_57.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_57_premium.gif,5,,7,,,,,,True
CRED_75,Steve Walker,Credits,Minion,Legendary,"<b>Battlecry:</b> If everything \n is on fire, <b>Adapt</b>. If it’s 3AM, <b>Adapt</b> again.",Neutral,enUS, ,,4,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_75.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_75_premium.gif,4,,7,,,,,,True
CRED_17,Rob Pardo,Credits,Minion,Legendary,You can't start a game without this minion in your deck.,Neutral,enUS, ,,9,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_17.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_17_premium.gif,9,,9,,,,,,True
CRED_13,Brian Schwab,Credits,Minion,Legendary,"At the end of your turn, give a random minion +1 Attack.",Neutral,enUS, ,,10,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_13.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_13_premium.gif,10,,10,,,,,,True
CRED_66,Jason DeFord,Credits,Minion,Legendary,<i>Ensure a better foundation by blowing up the old one!</i>,Neutral,enUS, ,,10,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_66.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_66_premium.gif,10,,10,,,,,,True
CRED_50,Brian Farr,Credits,Minion,Legendary,"<b>Battlecry:</b> For the rest of the game, your minions can't be <b><b>Silence</b>d</b>.",Neutral,enUS, ,,11,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/CRED_50.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CRED_50_premium.gif,11,,11,,,,,,True
XXX_055e,1000 Stats Enchant,Debug,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_094,AI Buddy - Blank Slate,Debug,Minion,,"Spawn into play to clear the entire board, both hands, both decks, all mana and all secrets.",Neutral,enUS, ,,1,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_094.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_094_premium.gif,1,,,,,,,,
XXX_111e,"All Charge, All Windfury, All The Time",Debug,Enchantment,,Your minions always have <b>Charge</b> and <b>Windfury</b>,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_119e,Death No Rattle,Debug,Enchantment,,"Died without triggering <b>Deathrattle</b>, All The Time",,enUS, ,,,,,,,,,,,,,,
XXX_115e,Destroy Played Card Enchantment,Debug,Enchantment,Common,"Whenever a player summons a minion, destroy it.",Neutral,enUS, ,,,,,,,,,,,,,,
XXX_009e,Empty Enchant,Debug,Enchantment,Common,This enchantment does nothing.,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_022e,Free Cards,Debug,Enchantment,,Your cards cost (0) for the rest of the game.,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_040,Hogger,Debug,Hero,,,Warrior,enUS, ,,10,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_040.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_040_premium.gif,,,,,,,,,
XXX_108,Set all minions to 1 health,Debug,Minion,Common,"Set every minion's health to 1, and then explode in nothingness.",Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_108.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_108_premium.gif,,,,,,,,,
XXX_054e,Weapon Buff Enchant,Debug,Enchantment,,,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_058e,Weapon Nerf Enchant,Debug,Enchantment,,Red Sparkles!,Neutral,enUS, ,,,,,,,,,,,,,,
XXX_048,-1 Durability,Debug,Spell,Common,Give a player's weapon -1 Durability.,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_048.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_048_premium.gif,,,0,,,,,,
XXX_055,1000 Stats,Debug,Spell,,Give a Minion +1000/+1000,Neutral,enUS, ,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_055.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_055_premium.gif,,,0,,,,,,
XXX_102,Add 1 to Health.,Debug,Spell,Common,Adds 1 health to a damaged character. Does NOT heal.,Neutral,enUS,ImmuneToSpellpower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_102.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_102_premium.gif,,,0,,,,,,
XXX_103,Add 2 to Health,Debug,Spell,Common,Adds 2 health to a damaged character. Does NOT heal.,Neutral,enUS,ImmuneToSpellpower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_103.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_103_premium.gif,,,0,,,,,,
XXX_104,Add 4 to Health.,Debug,Spell,Common,Adds 4 health to a damaged character. Does NOT heal.,Neutral,enUS,ImmuneToSpellpower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_104.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_104_premium.gif,,,0,,,,,,
XXX_105,Add 8 to Health.,Debug,Spell,Common,Adds 8 health to a damaged character. Does NOT heal.,Neutral,enUS,ImmuneToSpellpower,,,,http://wow.zamimg.com/images/hearthstone/cards/enus/original/XXX_105.png,http://wow.zamimg.com/images/hearthstone/cards/enus/animated/XXX_105_premium.gif,,,0,,,,,,
